-.1764,.0209335828242044
-.18,.0206501122164745
-.225,.049716067275004
-.02,.0878650387479284
-.19,.0711484798137115
-.067,.0370219987044122
-.245,.0435043963842198
-.11,.0442367498815425
-.287,.0568581547324018
-.146,.0307520544660293
-.158,.104054648910982
-.22,.0465283850856299
-.014,.0788279946431375
-.2,.0720063573083504
-.1,.0341504461149636
-.25,.0440276543648184
-.12,.0382860558206958
-.29,.0545559462754455
-.15,.0291893158997123
-.16,.10226363945503
-.618,.0802
-.728,.0482
-.7206,.0652
-.787,.0543
-.927,.0699
-.8938,.0705
-.0576,.0062
-.0249,.0142
.0061,.011
-.179,.0586885245901639
-.579,.256194690265487
-1.81392984239959,1.26842105263158
-.52355332931373,.5235628
-1.99,1.26842105263158
.712,.434628975265018
-.12,.121212121212121
-.05,.416666666666667
-1.4,1.26842105263158
-.39,.185714285714286
.13,.175675675675676
-.77,.277978339350181
-1.99,1.26842105263158
-.04,1
-.58,.376623376623377
-.15,.093167701863354
.712,.339285714285714
-.26,.366197183098592
.12,.375
-.53,.116483516483517
.23,.113300492610837
.712,1.26842105263158
-.65,.396341463414634
.22,.162962962962963
-.55,.0935374149659864
.09,.0947368421052632
.12,.041522491349481
-.42,.257668711656442
-1.99,1.26842105263158
-1.99,1.13368983957219
-1.99,1.26842105263158
-.3,.102739726027397
-.44,.231578947368421
-1.99,1.26842105263158
-1.09,.208812260536398
-.12,.8
-.403,.0127551020408163
-.381,.0102040816326531
-.407,.0127551020408163
-.384,.0127551020408163
-.56019,.071092
-1.99,1.26842105263158
-1.99,1.26842105263158
-.951,.0767554479418886
-.702,.215337423312883
-1.168,.168542568542569
-.2814363221564,.288789506
-.33994,.067533584171108
-.347,.086
-.218,.207
-.082,.091
-.44219,.20996
-.72898,.191381
-.43508,.12785
-1.24,.892086330935252
-1.99,1.05652173913044
-1.1,.0482456140350877
-.82,.159844054580897
-1.99,1.21071428571429
-1.09,1.26842105263158
-.637127,.198712
-.1,.089
-.5347,.252216981132075
.2779,.3167
-.75,.178
-.264,.104306598182537
-.318,.0807106598984772
-.388,.103466666666667
-.395,.0382751937984496
-.49,.0370650529500756
-.889,.0945744680851064
-.332,.0338430173292559
-.62,.0402858999350227
-.491,.0388142292490119
-.221,.0982222222222222
-.196,.0456876456876457
-.158,.0312252964426878
-.155,.0856353591160221
-.624,.0303945445689235
-.5,.0335570469798658
-.386,.10812324929972
-.308,.0652542372881356
-.327,.0107318674105678
-.0223,.0081156383539546
-.014,.005278895735808
.712,1.26842105263158
.712,1.26842105263158
-1.541,.361822023949284
.043,.18695652173913
.218,.204694835680751
-1.99,1.26842105263158
-1.403,1.09952978056426
-.317,.9635258358662609
-.163,.216467463479416
-.32,.610687022900763
.712,.275541795665635
-.34,.0945494994438265
.712,1.26842105263158
-1.614,.531095755182626
-.133,.209448818897638
-.048,.0067767894959763
-.343,.0636599851521901
-.13,.0428901352688882
-.209,.0798624379059992
-.344,.5504
.101,.196881091617934
-.174,.0334037243232866
-.079,.193627450980392
.312,.0565217391304348
-.227,.0207287005752899
.712,.12424882247848
-.757,.0305759754422813
-.099,.0130280300039479
-1.541,.361822023949284
-1.022,.383345836459115
-.788,.390873015873016
-.616,.032
-.579,.13887
-.435,.11098
.59,.3834
-.637,.328
-1.32,.53
.31,.51
-.545,.157514450867052
-1.381,.468135593220339
-.07,.0561347233360064
-.516,.105177333876885
-.3,.0825536598789213
.089,.0643994211287988
-.302,.177126099706745
-.39,.0399590163934426
.37,.298387096774194
-.87,.114023591087811
-1.03,.443965517241379
.08,.347826086956522
-.04,.0615384615384615
-.58,.0878787878787879
.03,.0967741935483871
.04,.0701754385964912
-1.36,.120141342756184
-1.28,.444444444444445
.001,.0111111111111111
-.13,.206349206349206
-.8,.277777777777778
-.58,.260089686098655
-.34,.14468085106383
-.09,.272727272727273
-.12,.0621761658031088
-.23,.110576923076923
-.38,.0288097043214557
.27,.333333333333333
-.8,.148975791433892
-.85,.562913907284768
.03,.3
-.16,.0711111111111111
-.5600000000000001,.0927152317880795
.06,.142857142857143
.1,.103092783505155
-1.37,.0498000727008361
-1.16,.524886877828054
-.01,.0769230769230769
-.25,.132978723404255
-.67,.356382978723404
-.66,.23321554770318
-.3,.130434782608696
-.23,.328571428571429
-.14,.0657276995305164
-.21,.0871369294605809
-.06,.0223880597014925
-.36,.179582071058281
-.267,.214864880574771
-.233,.0916349188595873
-1.621,.702344412450156
-.35,.218997310936338
.177,.146823779107466
-.35,.142434873442988
-.231,.161256238219801
-.201,.0884124819319733
-.712,.268469554563949
-.4,.167594881526245
-.344,.142802847778356
.113,.0921299708942891
-.311,.132592578768227
-.183,.0563
-1.368,.036
-.495,.019
-.488,.019
-1.66,.06
-1.67,.06
-1.28,.09
-1.86,.16
-.62,.12
-1.01,.12
-.91,.12
-1.33,.05
-.2,.10295630140987
-1.376,.035
-1.506,.024
-.0939999999999999,.102181211580212
-.123,.0267
-.333333333333333,.122219
-.264462809917355,.1317655
-.6899999999999999,.07
-.53,.08
-.6,.07
-.45,.08
-.68,.1
-.67,.11
-.61,.1
-.6,.1
-.66,.07
-.59,.07
-.55,.07
-.51,.07
-.221,.148
-.347,.11
-.473,.084
-.6,.083
-.726,.108
-.852,.146
-1.41,.41
-.46,.24
-.58,.22
-.35,.05
-.47,.04
-.34,.04
-.47,.04
-.71,.03
-1.41,.11
.59,.18
-.7,.0282842712474619
-.7,.0223606797749979
-.62,.0640312423743285
-.37,.192353840616713
-.2,.0640312423743285
-.34,.0565685424949238
-.19,.0447213595499958
-.34,.0447213595499958
-.53,.0360555127546399
-1.52,.114017542509914
.712,.186815416922694
-.358,.039
-.261,.049
-.378,.068
-.418,.088
-.408,.033
-.5669999999999999,.065
-.408,.033
-.1722,.0077
-.1489,.0276
-.1156,.006
-.0946,.0049
-.0382,.0074
-.0736,.0049
-.166666666666667,.15329306
-.341463414634146,.23230163
-.274509803921569,.14778912
-.212550607287449,.08260607
-.21,.05
-.23,.049
-.18,.034
-.13,.037
-1.99,.33
-1.71,.24
-1.99,.34
-1.99,.29
-1.99,.28
-1.19,.17
-1.99,1.26842105263158
-1.99,.5600000000000001
-1.99,.5600000000000001
-1.96,.57
-1.25,.37
-1.26,.35
-.95,.21
-.55,.16
-1.37,.47
-1.15,.52
-1.58,.52
-1.21,.48
-.82,.26
-1,.16
-.37,.13
-.62,.63
-1.09,.5
-1,.41
-1.43,.43
-.9,.34
-.64,.17
-.13,.16
-1.36,.46
-1.13,.49
-1.44,.65
-.09,.043
-.06,.064
.08,.083
.07,.089
-1.99,.130747922437673
-.948498,.0440956764295676
-1.99,.544730679156909
-1.076814,.0081601545923007
-1.99,.174242424242424
-.990981,.0073832588287886
-.603,.0134
-.74,.0319
-.509,.0345
-.48,.0355
-.505,.0335
-.437,.0302
-.15,.025
-.802,.147426470588235
-.9083,.43252380952381
-.114,.055
-.42,.141891891891892
.15,.129310344827586
-.48,.131868131868132
-.07,.111111111111111
-.22,.0634005763688761
-.12,.0603015075376884
-.048,.0133333333333333
-.44,.126801152737752
-.07,.0642201834862385
-.25,.0429553264604811
-.325,.037
.012,.025
-.212,.057
.036,.033
-.552,.086
-.574,.107
-.8080000000000001,.132
-.8070000000000001,.167
-.609,.207
-.671,.358
-.03,.248
.084,.334
.038,.283
-.271,.273
-.366,.162
-.31,.182
.012,.025
-.02,.042
.036,.033
-.12,.34
-.004,.71
.066,.029
-.727848101265823,.09389577
-1.35993208828523,.1603407
-1.28798586572438,.16755136
-1.31791907514451,.18965457
-1.20967741935484,.19016137
-1.1126213592233,.15326879
-1.04705882352941,.12840964
-1.00936768149883,.12847145
-.914498141263941,.15769054
-.948717948717949,.32746936
-.76271186440678,.17069306
-.844444444444445,.10788106
-.647619047619048,.10677523
-.532751091703057,.08757144
-.438524590163934,.08021815
-.49812734082397,.08879038
-.19418,.06725
-.2404,.07748
-.02,.1
-.19,.17
